product_id,cell,collection,titre_produit,position,type_visuel,image_reference,output_file,taille,alt_text,image_principale,raison_regen,prompt
1005007117128363,F25,Carafes filtrantes,"Bouilloire filtrante 2,5 L — filtre 4 couches",1,Packshot studio,images/1005007117128363/01-carousel.png,images-generees/1005007117128363/01-packshot-studio.png,2048x2048,"Bouilloire filtrante 2,5 L Bonum Vitae, photo produit sur fond blanc",oui,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005007117128363/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005007117128363,F25,Carafes filtrantes,"Bouilloire filtrante 2,5 L — filtre 4 couches",2,Mise en situation,images/1005007117128363/02-carousel.png,images-generees/1005007117128363/02-mise-en-situation.png,2048x2048,"Bouilloire filtrante 2,5 L en situation d’utilisation",non,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005007117128363/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : bouilloire filtrante compacte transparente sur un plan de travail de cuisine, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005005956268410,F33,Filtres robinet,Kit purificateur de sortie d'eau — filtre robinet universel | AquaPur,2,Mise en situation,images/1005005956268410/02-carousel.png,images-generees/1005005956268410/02-mise-en-situation.png,2048x2048,Kit purificateur de sortie d'eau en situation d’utilisation,non,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005005956268410/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : kit de filtre de robinet avec cartouches coton blanches, monté sur un évier, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005009916306044,F38,Purificateurs portables / camping / survie,"Purificateur d'eau de camping 0,01 micron — widesea",1,Packshot studio,images/1005009916306044/01-carousel.png,images-generees/1005009916306044/01-packshot-studio.png,2048x2048,"Purificateur d'eau de camping 0,01 micron Bonum Vitae, photo produit sur fond blanc",oui,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005009916306044/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005009916306044,F38,Purificateurs portables / camping / survie,"Purificateur d'eau de camping 0,01 micron — widesea",2,Mise en situation,images/1005009916306044/02-carousel.png,images-generees/1005009916306044/02-mise-en-situation.png,2048x2048,"Purificateur d'eau de camping 0,01 micron en situation d’utilisation",non,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005009916306044/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : filtre à eau portable bleu utilisé au bord d'un ruisseau en randonnée, mains tenant le filtre, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005009916306044,F38,Purificateurs portables / camping / survie,"Purificateur d'eau de camping 0,01 micron — widesea",3,Détail macro,images/1005009916306044/03-carousel.png,images-generees/1005009916306044/03-detail-macro.png,2048x2048,"Purificateur d'eau de camping 0,01 micron — détail de finition et matériau",non,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005009916306044/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005007540052398,F43,Anti-calcaire électronique / magnétique,"Dispositif anti-tartre ALTHY IPSE — sans sel, non électrique | AquaPu",1,Packshot studio,images/1005007540052398/01-carousel.png,images-generees/1005007540052398/01-packshot-studio.png,2048x2048,"Dispositif anti-tartre ALTHY IPSE Bonum Vitae, photo produit sur fond blanc",oui,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005007540052398/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005007540052398,F43,Anti-calcaire électronique / magnétique,"Dispositif anti-tartre ALTHY IPSE — sans sel, non électrique | AquaPu",2,Mise en situation,images/1005007540052398/02-carousel.png,images-generees/1005007540052398/02-mise-en-situation.png,2048x2048,Dispositif anti-tartre ALTHY IPSE en situation d’utilisation,non,anticalcaire_precaution,"[IMAGE DE RÉFÉRENCE : images/1005007540052398/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : petit dispositif anti-tartre inox installé sur un tuyau d'arrivée d'eau sous un évier, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005007540052398,F43,Anti-calcaire électronique / magnétique,"Dispositif anti-tartre ALTHY IPSE — sans sel, non électrique | AquaPu",3,Détail macro,images/1005007540052398/03-carousel.png,images-generees/1005007540052398/03-detail-macro.png,2048x2048,Dispositif anti-tartre ALTHY IPSE — détail de finition et matériau,non,anticalcaire_precaution,"[IMAGE DE RÉFÉRENCE : images/1005007540052398/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005007540052398,F43,Anti-calcaire électronique / magnétique,"Dispositif anti-tartre ALTHY IPSE — sans sel, non électrique | AquaPu",4,Lifestyle contexte,images/1005007540052398/04-carousel.png,images-generees/1005007540052398/04-lifestyle-contexte.png,2048x2048,Dispositif anti-tartre ALTHY IPSE Bonum Vitae installé à la maison,non,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005007540052398/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : petit dispositif anti-tartre inox installé sur un tuyau d'arrivée d'eau sous un évier, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005007540052398,F43,Anti-calcaire électronique / magnétique,"Dispositif anti-tartre ALTHY IPSE — sans sel, non électrique | AquaPu",5,Infographie bénéfice,images/1005007540052398/05-carousel.png,images-generees/1005007540052398/05-infographie-benefice.png,2048x2048,Dispositif anti-tartre ALTHY IPSE — caractéristiques clés,non,anticalcaire_precaution,"[IMAGE DE RÉFÉRENCE : images/1005007540052398/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte). IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005001541608902,F44,Anti-calcaire électronique / magnétique,Détartrant d'eau électronique — alimentation USB,1,Packshot studio,images/1005001541608902/01-carousel.png,images-generees/1005001541608902/01-packshot-studio.png,2048x2048,"Détartrant d'eau électronique Bonum Vitae, photo produit sur fond blanc",oui,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005001541608902/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005001541608902,F44,Anti-calcaire électronique / magnétique,Détartrant d'eau électronique — alimentation USB,2,Mise en situation,images/1005001541608902/02-carousel.png,images-generees/1005001541608902/02-mise-en-situation.png,2048x2048,Détartrant d'eau électronique en situation d’utilisation,non,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005001541608902/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : boîtier électronique anti-tartre argenté avec câble USB, fixé sur un tuyau d'eau, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005001541608902,F44,Anti-calcaire électronique / magnétique,Détartrant d'eau électronique — alimentation USB,3,Détail macro,images/1005001541608902/03-carousel.png,images-generees/1005001541608902/03-detail-macro.png,2048x2048,Détartrant d'eau électronique — détail de finition et matériau,non,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005001541608902/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005001541608902,F44,Anti-calcaire électronique / magnétique,Détartrant d'eau électronique — alimentation USB,4,Lifestyle contexte,images/1005001541608902/04-carousel.png,images-generees/1005001541608902/04-lifestyle-contexte.png,2048x2048,Détartrant d'eau électronique Bonum Vitae installé à la maison,non,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005001541608902/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : boîtier électronique anti-tartre argenté avec câble USB, fixé sur un tuyau d'eau, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005001541608902,F44,Anti-calcaire électronique / magnétique,Détartrant d'eau électronique — alimentation USB,5,Infographie bénéfice,images/1005001541608902/05-carousel.png,images-generees/1005001541608902/05-infographie-benefice.png,2048x2048,Détartrant d'eau électronique — caractéristiques clés,non,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005001541608902/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte). IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005008632801588,F45,Anti-calcaire électronique / magnétique,"Détartrant d'eau électronique (variante) — USB, sans sel",1,Packshot studio,images/1005008632801588/01-carousel.png,images-generees/1005008632801588/01-packshot-studio.png,2048x2048,"Détartrant d'eau électronique (variante) Bonum Vitae, photo produit sur fond blanc",oui,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005008632801588/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005008632801588,F45,Anti-calcaire électronique / magnétique,"Détartrant d'eau électronique (variante) — USB, sans sel",2,Mise en situation,images/1005008632801588/02-carousel.png,images-generees/1005008632801588/02-mise-en-situation.png,2048x2048,Détartrant d'eau électronique (variante) en situation d’utilisation,non,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005008632801588/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : petit boîtier électronique anti-tartre argenté sur une canalisation, câble USB visible, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005008632801588,F45,Anti-calcaire électronique / magnétique,"Détartrant d'eau électronique (variante) — USB, sans sel",3,Détail macro,images/1005008632801588/03-carousel.png,images-generees/1005008632801588/03-detail-macro.png,2048x2048,Détartrant d'eau électronique (variante) — détail de finition et matériau,non,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005008632801588/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005008632801588,F45,Anti-calcaire électronique / magnétique,"Détartrant d'eau électronique (variante) — USB, sans sel",4,Lifestyle contexte,images/1005008632801588/04-carousel.png,images-generees/1005008632801588/04-lifestyle-contexte.png,2048x2048,Détartrant d'eau électronique (variante) Bonum Vitae installé à la maison,non,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005008632801588/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : petit boîtier électronique anti-tartre argenté sur une canalisation, câble USB visible, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005008632801588,F45,Anti-calcaire électronique / magnétique,"Détartrant d'eau électronique (variante) — USB, sans sel",5,Infographie bénéfice,images/1005008632801588/05-carousel.png,images-generees/1005008632801588/05-infographie-benefice.png,2048x2048,Détartrant d'eau électronique (variante) — caractéristiques clés,non,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005008632801588/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte). IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005008766211192,F46,Anti-calcaire électronique / magnétique,"Dispositif anti-tartre magnétique IPSE — maison, DN25",1,Packshot studio,images/1005008766211192/01-carousel.png,images-generees/1005008766211192/01-packshot-studio.png,2048x2048,"Dispositif anti-tartre magnétique IPSE Bonum Vitae, photo produit sur fond blanc",oui,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005008766211192/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005008766211192,F46,Anti-calcaire électronique / magnétique,"Dispositif anti-tartre magnétique IPSE — maison, DN25",2,Mise en situation,images/1005008766211192/02-carousel.png,images-generees/1005008766211192/02-mise-en-situation.png,2048x2048,Dispositif anti-tartre magnétique IPSE en situation d’utilisation,non,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005008766211192/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : dispositif anti-tartre magnétique installé sur un tuyau d'arrivée d'eau principale dans un local technique, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005008766211192,F46,Anti-calcaire électronique / magnétique,"Dispositif anti-tartre magnétique IPSE — maison, DN25",3,Détail macro,images/1005008766211192/03-carousel.png,images-generees/1005008766211192/03-detail-macro.png,2048x2048,Dispositif anti-tartre magnétique IPSE — détail de finition et matériau,non,anticalcaire_precaution,"[IMAGE DE RÉFÉRENCE : images/1005008766211192/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005008766211192,F46,Anti-calcaire électronique / magnétique,"Dispositif anti-tartre magnétique IPSE — maison, DN25",4,Lifestyle contexte,images/1005008766211192/04-carousel.png,images-generees/1005008766211192/04-lifestyle-contexte.png,2048x2048,Dispositif anti-tartre magnétique IPSE Bonum Vitae installé à la maison,non,anticalcaire_precaution,"[IMAGE DE RÉFÉRENCE : images/1005008766211192/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : dispositif anti-tartre magnétique installé sur un tuyau d'arrivée d'eau principale dans un local technique, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005008766211192,F46,Anti-calcaire électronique / magnétique,"Dispositif anti-tartre magnétique IPSE — maison, DN25",5,Infographie bénéfice,images/1005008766211192/05-carousel.png,images-generees/1005008766211192/05-infographie-benefice.png,2048x2048,Dispositif anti-tartre magnétique IPSE — caractéristiques clés,non,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005008766211192/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte). IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005009060835350,F47,Anti-calcaire électronique / magnétique,"Détartreur super-magnétique IPSE — maison, DN20",1,Packshot studio,images/1005009060835350/01-carousel.png,images-generees/1005009060835350/01-packshot-studio.png,2048x2048,"Détartreur super-magnétique IPSE Bonum Vitae, photo produit sur fond blanc",oui,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005009060835350/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005009060835350,F47,Anti-calcaire électronique / magnétique,"Détartreur super-magnétique IPSE — maison, DN20",2,Mise en situation,images/1005009060835350/02-carousel.png,images-generees/1005009060835350/02-mise-en-situation.png,2048x2048,Détartreur super-magnétique IPSE en situation d’utilisation,non,INTERDIT_claim,"[IMAGE DE RÉFÉRENCE : images/1005009060835350/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : détartreur magnétique cylindrique monté sur une canalisation d'eau, local technique propre, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005009060835350,F47,Anti-calcaire électronique / magnétique,"Détartreur super-magnétique IPSE — maison, DN20",3,Détail macro,images/1005009060835350/03-carousel.png,images-generees/1005009060835350/03-detail-macro.png,2048x2048,Détartreur super-magnétique IPSE — détail de finition et matériau,non,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005009060835350/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005009060835350,F47,Anti-calcaire électronique / magnétique,"Détartreur super-magnétique IPSE — maison, DN20",4,Lifestyle contexte,images/1005009060835350/04-carousel.png,images-generees/1005009060835350/04-lifestyle-contexte.png,2048x2048,Détartreur super-magnétique IPSE Bonum Vitae installé à la maison,non,anticalcaire_precaution,"[IMAGE DE RÉFÉRENCE : images/1005009060835350/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : détartreur magnétique cylindrique monté sur une canalisation d'eau, local technique propre, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté. IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
1005009060835350,F47,Anti-calcaire électronique / magnétique,"Détartreur super-magnétique IPSE — maison, DN20",5,Infographie bénéfice,images/1005009060835350/05-carousel.png,images-generees/1005009060835350/05-infographie-benefice.png,2048x2048,Détartreur super-magnétique IPSE — caractéristiques clés,non,texte_parasite,"[IMAGE DE RÉFÉRENCE : images/1005009060835350/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, materiau). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte). IMPORTANT : NE reproduis AUCUN texte, logo, etiquette, badge, autocollant, marquage, code ni certification — ni sur le produit, ni en arriere-plan. La surface du produit doit etre LISSE et VIERGE de toute inscription. Produit generique non marque, aspect neuf et epure."
