product_id,cell,collection,titre_produit,position,type_visuel,image_reference,output_file,taille,alt_text,image_principale,prompt
1005008848496706,F9,Adoucisseurs de douche (filtres douche),Filtre de pomme de douche 15/20 étapes — finition chrome,2,Mise en situation,images/1005008848496706/02-carousel.png,images-generees/1005008848496706/02-mise-en-situation.png,2048x2048,Filtre de pomme de douche 15/20 étapes en situation d’utilisation,non,"[IMAGE DE RÉFÉRENCE : images/1005008848496706/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : pomme de douche ronde chromée avec cartouche filtrante, plan rapproché finition, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008848496706,F9,Adoucisseurs de douche (filtres douche),Filtre de pomme de douche 15/20 étapes — finition chrome,3,Détail macro,images/1005008848496706/03-carousel.png,images-generees/1005008848496706/03-detail-macro.png,2048x2048,Filtre de pomme de douche 15/20 étapes — détail de finition et matériau,non,"[IMAGE DE RÉFÉRENCE : images/1005008848496706/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008848496706,F9,Adoucisseurs de douche (filtres douche),Filtre de pomme de douche 15/20 étapes — finition chrome,4,Lifestyle contexte,images/1005008848496706/04-carousel.png,images-generees/1005008848496706/04-lifestyle-contexte.png,2048x2048,Filtre de pomme de douche 15/20 étapes Bonum Vitae installé à la maison,non,"[IMAGE DE RÉFÉRENCE : images/1005008848496706/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : pomme de douche ronde chromée avec cartouche filtrante, plan rapproché finition, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008848496706,F9,Adoucisseurs de douche (filtres douche),Filtre de pomme de douche 15/20 étapes — finition chrome,5,Infographie bénéfice,images/1005008848496706/05-carousel.png,images-generees/1005008848496706/05-infographie-benefice.png,2048x2048,Filtre de pomme de douche 15/20 étapes — caractéristiques clés,non,"[IMAGE DE RÉFÉRENCE : images/1005008848496706/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte)."
1005008295498961,F10,Adoucisseurs de douche (filtres douche),Filtre de douche à la vitamine C ALTHY — modèle SFH70,1,Packshot studio,images/1005008295498961/01-carousel.png,images-generees/1005008295498961/01-packshot-studio.png,2048x2048,"Filtre de douche à la vitamine C ALTHY Bonum Vitae, photo produit sur fond blanc",oui,"[IMAGE DE RÉFÉRENCE : images/1005008295498961/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008295498961,F10,Adoucisseurs de douche (filtres douche),Filtre de douche à la vitamine C ALTHY — modèle SFH70,2,Mise en situation,images/1005008295498961/02-carousel.png,images-generees/1005008295498961/02-mise-en-situation.png,2048x2048,Filtre de douche à la vitamine C ALTHY en situation d’utilisation,non,"[IMAGE DE RÉFÉRENCE : images/1005008295498961/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : douchette à main avec cartouche vitamine C orange visible, salle de bain design, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008295498961,F10,Adoucisseurs de douche (filtres douche),Filtre de douche à la vitamine C ALTHY — modèle SFH70,3,Détail macro,images/1005008295498961/03-carousel.png,images-generees/1005008295498961/03-detail-macro.png,2048x2048,Filtre de douche à la vitamine C ALTHY — détail de finition et matériau,non,"[IMAGE DE RÉFÉRENCE : images/1005008295498961/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008295498961,F10,Adoucisseurs de douche (filtres douche),Filtre de douche à la vitamine C ALTHY — modèle SFH70,4,Lifestyle contexte,images/1005008295498961/04-carousel.png,images-generees/1005008295498961/04-lifestyle-contexte.png,2048x2048,Filtre de douche à la vitamine C ALTHY Bonum Vitae installé à la maison,non,"[IMAGE DE RÉFÉRENCE : images/1005008295498961/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : douchette à main avec cartouche vitamine C orange visible, salle de bain design, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008295498961,F10,Adoucisseurs de douche (filtres douche),Filtre de douche à la vitamine C ALTHY — modèle SFH70,5,Infographie bénéfice,images/1005008295498961/05-carousel.png,images-generees/1005008295498961/05-infographie-benefice.png,2048x2048,Filtre de douche à la vitamine C ALTHY — caractéristiques clés,non,"[IMAGE DE RÉFÉRENCE : images/1005008295498961/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte)."
1005008226493006,F22,Carafes filtrantes,"Carafe filtrante 3,6 L — stock UE, filtration cuisine",1,Packshot studio,images/1005008226493006/01-carousel.png,images-generees/1005008226493006/01-packshot-studio.png,2048x2048,"Carafe filtrante 3,6 L Bonum Vitae, photo produit sur fond blanc",oui,"[IMAGE DE RÉFÉRENCE : images/1005008226493006/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008226493006,F22,Carafes filtrantes,"Carafe filtrante 3,6 L — stock UE, filtration cuisine",2,Mise en situation,images/1005008226493006/02-carousel.png,images-generees/1005008226493006/02-mise-en-situation.png,2048x2048,"Carafe filtrante 3,6 L en situation d’utilisation",non,"[IMAGE DE RÉFÉRENCE : images/1005008226493006/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : carafe filtrante bleue 3,6L posée sur un plan de travail de cuisine scandinave, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008226493006,F22,Carafes filtrantes,"Carafe filtrante 3,6 L — stock UE, filtration cuisine",3,Détail macro,images/1005008226493006/03-carousel.png,images-generees/1005008226493006/03-detail-macro.png,2048x2048,"Carafe filtrante 3,6 L — détail de finition et matériau",non,"[IMAGE DE RÉFÉRENCE : images/1005008226493006/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008226493006,F22,Carafes filtrantes,"Carafe filtrante 3,6 L — stock UE, filtration cuisine",4,Lifestyle contexte,images/1005008226493006/04-carousel.png,images-generees/1005008226493006/04-lifestyle-contexte.png,2048x2048,"Carafe filtrante 3,6 L Bonum Vitae installé à la maison",non,"[IMAGE DE RÉFÉRENCE : images/1005008226493006/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : carafe filtrante bleue 3,6L posée sur un plan de travail de cuisine scandinave, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008226493006,F22,Carafes filtrantes,"Carafe filtrante 3,6 L — stock UE, filtration cuisine",5,Infographie bénéfice,images/1005008226493006/05-carousel.png,images-generees/1005008226493006/05-infographie-benefice.png,2048x2048,"Carafe filtrante 3,6 L — caractéristiques clés",non,"[IMAGE DE RÉFÉRENCE : images/1005008226493006/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte)."
1005006995593983,F23,Carafes filtrantes,"Bouilloire filtrante domestique — 3 filtres, eau du robinet | AquaPur",1,Packshot studio,images/1005006995593983/01-carousel.png,images-generees/1005006995593983/01-packshot-studio.png,2048x2048,"Bouilloire filtrante domestique Bonum Vitae, photo produit sur fond blanc",oui,"[IMAGE DE RÉFÉRENCE : images/1005006995593983/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005006995593983,F23,Carafes filtrantes,"Bouilloire filtrante domestique — 3 filtres, eau du robinet | AquaPur",2,Mise en situation,images/1005006995593983/02-carousel.png,images-generees/1005006995593983/02-mise-en-situation.png,2048x2048,Bouilloire filtrante domestique en situation d’utilisation,non,"[IMAGE DE RÉFÉRENCE : images/1005006995593983/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : carafe filtrante blanche sur une table de cuisine, verre d'eau claire à côté, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005006995593983,F23,Carafes filtrantes,"Bouilloire filtrante domestique — 3 filtres, eau du robinet | AquaPur",3,Détail macro,images/1005006995593983/03-carousel.png,images-generees/1005006995593983/03-detail-macro.png,2048x2048,Bouilloire filtrante domestique — détail de finition et matériau,non,"[IMAGE DE RÉFÉRENCE : images/1005006995593983/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005006995593983,F23,Carafes filtrantes,"Bouilloire filtrante domestique — 3 filtres, eau du robinet | AquaPur",4,Lifestyle contexte,images/1005006995593983/04-carousel.png,images-generees/1005006995593983/04-lifestyle-contexte.png,2048x2048,Bouilloire filtrante domestique Bonum Vitae installé à la maison,non,"[IMAGE DE RÉFÉRENCE : images/1005006995593983/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : carafe filtrante blanche sur une table de cuisine, verre d'eau claire à côté, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005006995593983,F23,Carafes filtrantes,"Bouilloire filtrante domestique — 3 filtres, eau du robinet | AquaPur",5,Infographie bénéfice,images/1005006995593983/05-carousel.png,images-generees/1005006995593983/05-infographie-benefice.png,2048x2048,Bouilloire filtrante domestique — caractéristiques clés,non,"[IMAGE DE RÉFÉRENCE : images/1005006995593983/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte)."
1005008660249482,F24,Carafes filtrantes,"Carafe d'eau alcaline minérale 3,5 L ALTHY",1,Packshot studio,images/1005008660249482/01-carousel.png,images-generees/1005008660249482/01-packshot-studio.png,2048x2048,"Carafe d'eau alcaline minérale 3,5 L ALTHY Bonum Vitae, photo produit sur fond blanc",oui,"[IMAGE DE RÉFÉRENCE : images/1005008660249482/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008660249482,F24,Carafes filtrantes,"Carafe d'eau alcaline minérale 3,5 L ALTHY",2,Mise en situation,images/1005008660249482/02-carousel.png,images-generees/1005008660249482/02-mise-en-situation.png,2048x2048,"Carafe d'eau alcaline minérale 3,5 L ALTHY en situation d’utilisation",non,"[IMAGE DE RÉFÉRENCE : images/1005008660249482/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : carafe filtrante à eau alcaline haut de gamme sur un plan de travail, lumière naturelle, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008660249482,F24,Carafes filtrantes,"Carafe d'eau alcaline minérale 3,5 L ALTHY",3,Détail macro,images/1005008660249482/03-carousel.png,images-generees/1005008660249482/03-detail-macro.png,2048x2048,"Carafe d'eau alcaline minérale 3,5 L ALTHY — détail de finition et matériau",non,"[IMAGE DE RÉFÉRENCE : images/1005008660249482/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008660249482,F24,Carafes filtrantes,"Carafe d'eau alcaline minérale 3,5 L ALTHY",4,Lifestyle contexte,images/1005008660249482/04-carousel.png,images-generees/1005008660249482/04-lifestyle-contexte.png,2048x2048,"Carafe d'eau alcaline minérale 3,5 L ALTHY Bonum Vitae installé à la maison",non,"[IMAGE DE RÉFÉRENCE : images/1005008660249482/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : carafe filtrante à eau alcaline haut de gamme sur un plan de travail, lumière naturelle, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005008660249482,F24,Carafes filtrantes,"Carafe d'eau alcaline minérale 3,5 L ALTHY",5,Infographie bénéfice,images/1005008660249482/05-carousel.png,images-generees/1005008660249482/05-infographie-benefice.png,2048x2048,"Carafe d'eau alcaline minérale 3,5 L ALTHY — caractéristiques clés",non,"[IMAGE DE RÉFÉRENCE : images/1005008660249482/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte)."
1005007117128363,F25,Carafes filtrantes,"Bouilloire filtrante 2,5 L — filtre 4 couches",1,Packshot studio,images/1005007117128363/01-carousel.png,images-generees/1005007117128363/01-packshot-studio.png,2048x2048,"Bouilloire filtrante 2,5 L Bonum Vitae, photo produit sur fond blanc",oui,"[IMAGE DE RÉFÉRENCE : images/1005007117128363/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005007117128363,F25,Carafes filtrantes,"Bouilloire filtrante 2,5 L — filtre 4 couches",2,Mise en situation,images/1005007117128363/02-carousel.png,images-generees/1005007117128363/02-mise-en-situation.png,2048x2048,"Bouilloire filtrante 2,5 L en situation d’utilisation",non,"[IMAGE DE RÉFÉRENCE : images/1005007117128363/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : bouilloire filtrante compacte transparente sur un plan de travail de cuisine, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005007117128363,F25,Carafes filtrantes,"Bouilloire filtrante 2,5 L — filtre 4 couches",3,Détail macro,images/1005007117128363/03-carousel.png,images-generees/1005007117128363/03-detail-macro.png,2048x2048,"Bouilloire filtrante 2,5 L — détail de finition et matériau",non,"[IMAGE DE RÉFÉRENCE : images/1005007117128363/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005007117128363,F25,Carafes filtrantes,"Bouilloire filtrante 2,5 L — filtre 4 couches",4,Lifestyle contexte,images/1005007117128363/04-carousel.png,images-generees/1005007117128363/04-lifestyle-contexte.png,2048x2048,"Bouilloire filtrante 2,5 L Bonum Vitae installé à la maison",non,"[IMAGE DE RÉFÉRENCE : images/1005007117128363/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : bouilloire filtrante compacte transparente sur un plan de travail de cuisine, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005007117128363,F25,Carafes filtrantes,"Bouilloire filtrante 2,5 L — filtre 4 couches",5,Infographie bénéfice,images/1005007117128363/05-carousel.png,images-generees/1005007117128363/05-infographie-benefice.png,2048x2048,"Bouilloire filtrante 2,5 L — caractéristiques clés",non,"[IMAGE DE RÉFÉRENCE : images/1005007117128363/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte)."
1005010536762195,F26,Carafes filtrantes,Bouilloire filtrante au charbon actif — stock UE,1,Packshot studio,images/1005010536762195/01-carousel.png,images-generees/1005010536762195/01-packshot-studio.png,2048x2048,"Bouilloire filtrante au charbon actif Bonum Vitae, photo produit sur fond blanc",oui,"[IMAGE DE RÉFÉRENCE : images/1005010536762195/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005010536762195,F26,Carafes filtrantes,Bouilloire filtrante au charbon actif — stock UE,2,Mise en situation,images/1005010536762195/02-carousel.png,images-generees/1005010536762195/02-mise-en-situation.png,2048x2048,Bouilloire filtrante au charbon actif en situation d’utilisation,non,"[IMAGE DE RÉFÉRENCE : images/1005010536762195/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : bouilloire filtrante au charbon actif sur une table, cartouche noire visible, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005010536762195,F26,Carafes filtrantes,Bouilloire filtrante au charbon actif — stock UE,3,Détail macro,images/1005010536762195/03-carousel.png,images-generees/1005010536762195/03-detail-macro.png,2048x2048,Bouilloire filtrante au charbon actif — détail de finition et matériau,non,"[IMAGE DE RÉFÉRENCE : images/1005010536762195/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005010536762195,F26,Carafes filtrantes,Bouilloire filtrante au charbon actif — stock UE,4,Lifestyle contexte,images/1005010536762195/04-carousel.png,images-generees/1005010536762195/04-lifestyle-contexte.png,2048x2048,Bouilloire filtrante au charbon actif Bonum Vitae installé à la maison,non,"[IMAGE DE RÉFÉRENCE : images/1005010536762195/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : bouilloire filtrante au charbon actif sur une table, cartouche noire visible, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005010536762195,F26,Carafes filtrantes,Bouilloire filtrante au charbon actif — stock UE,5,Infographie bénéfice,images/1005010536762195/05-carousel.png,images-generees/1005010536762195/05-infographie-benefice.png,2048x2048,Bouilloire filtrante au charbon actif — caractéristiques clés,non,"[IMAGE DE RÉFÉRENCE : images/1005010536762195/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte)."
1005006783135107,F30,Filtres robinet,Filtre à eau pour robinet de cuisine — modèle GLQ11,1,Packshot studio,images/1005006783135107/01-carousel.png,images-generees/1005006783135107/01-packshot-studio.png,2048x2048,"Filtre à eau pour robinet de cuisine Bonum Vitae, photo produit sur fond blanc",oui,"[IMAGE DE RÉFÉRENCE : images/1005006783135107/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005006783135107,F30,Filtres robinet,Filtre à eau pour robinet de cuisine — modèle GLQ11,2,Mise en situation,images/1005006783135107/02-carousel.png,images-generees/1005006783135107/02-mise-en-situation.png,2048x2048,Filtre à eau pour robinet de cuisine en situation d’utilisation,non,"[IMAGE DE RÉFÉRENCE : images/1005006783135107/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : petit filtre blanc vissé sur un robinet de cuisine chromé, jet d'eau filtrée, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005006783135107,F30,Filtres robinet,Filtre à eau pour robinet de cuisine — modèle GLQ11,3,Détail macro,images/1005006783135107/03-carousel.png,images-generees/1005006783135107/03-detail-macro.png,2048x2048,Filtre à eau pour robinet de cuisine — détail de finition et matériau,non,"[IMAGE DE RÉFÉRENCE : images/1005006783135107/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005006783135107,F30,Filtres robinet,Filtre à eau pour robinet de cuisine — modèle GLQ11,4,Lifestyle contexte,images/1005006783135107/04-carousel.png,images-generees/1005006783135107/04-lifestyle-contexte.png,2048x2048,Filtre à eau pour robinet de cuisine Bonum Vitae installé à la maison,non,"[IMAGE DE RÉFÉRENCE : images/1005006783135107/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : petit filtre blanc vissé sur un robinet de cuisine chromé, jet d'eau filtrée, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005006783135107,F30,Filtres robinet,Filtre à eau pour robinet de cuisine — modèle GLQ11,5,Infographie bénéfice,images/1005006783135107/05-carousel.png,images-generees/1005006783135107/05-infographie-benefice.png,2048x2048,Filtre à eau pour robinet de cuisine — caractéristiques clés,non,"[IMAGE DE RÉFÉRENCE : images/1005006783135107/05-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : présentation e-commerce du produit sur fond clair avec espace pour superposer un texte de bénéfice (ex. specs clés), style épuré. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté (laisser une zone vide pour le texte)."
1005007344985457,F31,Filtres robinet,Filtre purificateur d'eau rotatif 360° universel,1,Packshot studio,images/1005007344985457/01-carousel.png,images-generees/1005007344985457/01-packshot-studio.png,2048x2048,"Filtre purificateur d'eau rotatif 360° universel Bonum Vitae, photo produit sur fond blanc",oui,"[IMAGE DE RÉFÉRENCE : images/1005007344985457/01-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : fond blanc pur studio e-commerce, produit centré vue 3/4, ombre portée douce, éclairage diffus, ultra net. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005007344985457,F31,Filtres robinet,Filtre purificateur d'eau rotatif 360° universel,2,Mise en situation,images/1005007344985457/02-carousel.png,images-generees/1005007344985457/02-mise-en-situation.png,2048x2048,Filtre purificateur d'eau rotatif 360° universel en situation d’utilisation,non,"[IMAGE DE RÉFÉRENCE : images/1005007344985457/02-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : filtre de robinet à tête rotative orientée à 45°, cuisine moderne, éclairage naturel, cadrage produit, photoréaliste. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005007344985457,F31,Filtres robinet,Filtre purificateur d'eau rotatif 360° universel,3,Détail macro,images/1005007344985457/03-carousel.png,images-generees/1005007344985457/03-detail-macro.png,2048x2048,Filtre purificateur d'eau rotatif 360° universel — détail de finition et matériau,non,"[IMAGE DE RÉFÉRENCE : images/1005007344985457/03-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : gros plan macro sur la matière, la finition et les raccords du produit, profondeur de champ courte, lumière rasante. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
1005007344985457,F31,Filtres robinet,Filtre purificateur d'eau rotatif 360° universel,4,Lifestyle contexte,images/1005007344985457/04-carousel.png,images-generees/1005007344985457/04-lifestyle-contexte.png,2048x2048,Filtre purificateur d'eau rotatif 360° universel Bonum Vitae installé à la maison,non,"[IMAGE DE RÉFÉRENCE : images/1005007344985457/04-carousel.png] Reproduis FIDÈLEMENT le produit de l'image de référence (forme, proportions, couleur, finition, logo/texte). Scène : filtre de robinet à tête rotative orientée à 45°, cuisine moderne, ambiance de vie réaliste, décor épuré et lumineux, rendu magazine déco. Format 4:5 vertical, qualité photo e-commerce, haute résolution, sans watermark, sans texte ajouté."
